"customer_id";"customer_name";"email";"city";"state";"total_orders";"gross_spent";"net_spent";"first_order_date";"last_order_date";"customer_type"
775;"Kermit Hyde";"kermit.hyde@hotmail.com";"Patchogue";"NY";1;1078.97;908.076;"2017-04-22";"2017-04-22";"One Time"
776;"Angelique Merrill";"angelique.merrill@gmail.com";"South El Monte";"CA";1;416.99;333.592;"2017-04-19";"2017-04-19";"One Time"
777;"Ilda Roberson";"ilda.roberson@aol.com";"Kingston";"NY";1;2629.96;2379.4635;"2017-08-08";"2017-08-08";"One Time"
778;"Corrinne Garrison";"corrinne.garrison@yahoo.com";"Victoria";"TX";1;9587.95;8481.898;"2017-12-07";"2017-12-07";"One Time"
779;"Major Merrill";"major.merrill@aol.com";"Astoria";"NY";1;5497.97;5055.113;"2016-07-25";"2016-07-25";"One Time"
780;"Ouida Gregory";"ouida.gregory@aol.com";"Merrick";"NY";1;12448.97;11314.073;"2016-06-25";"2016-06-25";"One Time"
781;"Tajuana Riddle";"tajuana.riddle@hotmail.com";"Bayside";"NY";1;4539.98;4205.9817;"2017-05-30";"2017-05-30";"One Time"
782;"Ricki Bullock";"ricki.bullock@hotmail.com";"Woodside";"NY";1;7851.96;7183.3227;"2017-08-13";"2017-08-13";"One Time"
783;"Celestine Kent";"celestine.kent@aol.com";"Lancaster";"NY";1;12371.92;10998.0295;"2017-10-28";"2017-10-28";"One Time"
784;"Debbra Jacobson";"debbra.jacobson@yahoo.com";"Ballston Spa";"NY";1;1301.98;1194.2817;"2017-05-06";"2017-05-06";"One Time"
785;"Kandis Mills";"kandis.mills@hotmail.com";"Hamburg";"NY";1;999.98;929.9814;"2016-10-10";"2016-10-10";"One Time"
786;"Wallace Lane";"wallace.lane@aol.com";"South Richmond Hill";"NY";1;599.99;539.991;"2016-03-14";"2016-03-14";"One Time"
787;"Malisa Mitchell";"malisa.mitchell@msn.com";"Mount Vernon";"NY";1;8059.94;7575.3454;"2017-09-27";"2017-09-27";"One Time"
788;"Lilliam Nolan";"lilliam.nolan@msn.com";"Copperas Cove";"TX";1;269.99;242.991;"2016-05-08";"2016-05-08";"One Time"
789;"Tad Gardner";"tad.gardner@hotmail.com";"Niagara Falls";"NY";1;2490.97;2195.5747;"2017-09-30";"2017-09-30";"One Time"
790;"Petronila Gallegos";"petronila.gallegos@gmail.com";"Howard Beach";"NY";1;3173.95;2719.4764;"2017-01-28";"2017-01-28";"One Time"
791;"Yun Nelson";"yun.nelson@hotmail.com";"Ballston Spa";"NY";1;1299.98;1189.9825;"2016-09-16";"2016-09-16";"One Time"
792;"Edgar Horn";"edgar.horn@aol.com";"West Babylon";"NY";1;1059.98;847.984;"2016-12-04";"2016-12-04";"One Time"
793;"Chantay Maynard";"chantay.maynard@gmail.com";"Elmhurst";"NY";1;8587.93;7327.0401;"2017-08-19";"2017-08-19";"One Time"
794;"Donette Mccarthy";"donette.mccarthy@yahoo.com";"Redondo Beach";"CA";1;10699.96;9274.9654;"2017-03-18";"2017-03-18";"One Time"
795;"Mariam Miranda";"mariam.miranda@aol.com";"Franklin Square";"NY";1;2888.96;2431.165;"2016-07-17";"2016-07-17";"One Time"
796;"Rosalie Coffey";"rosalie.coffey@gmail.com";"Upland";"CA";1;2027.98;1926.581;"2016-10-09";"2016-10-09";"One Time"
797;"Cathey Lamb";"cathey.lamb@msn.com";"Bayside";"NY";1;2198.97;1984.073;"2016-02-11";"2016-02-11";"One Time"
798;"Alyse Jacobson";"alyse.jacobson@yahoo.com";"Massapequa Park";"NY";1;12155.91;11062.4171;"2017-09-05";"2017-09-05";"One Time"
799;"India Barron";"india.barron@msn.com";"Huntington";"NY";1;3389.93;2873.94;"2017-07-19";"2017-07-19";"One Time"
800;"Cris Dunn";"cris.dunn@yahoo.com";"Pittsford";"NY";1;8809.95;8177.0541;"2016-06-21";"2016-06-21";"One Time"
801;"Ophelia Rodgers";"ophelia.rodgers@gmail.com";"Hopewell Junction";"NY";1;4681.94;4044.8487;"2016-06-03";"2016-06-03";"One Time"
802;"Barrett Sanders";"barrett.sanders@aol.com";"Longview";"TX";1;9897.96;9385.102;"2016-05-27";"2016-05-27";"One Time"
803;"Bernardina Cooper";"bernardina.cooper@msn.com";"Whitestone";"NY";1;14759.95;12867.958;"2017-10-31";"2017-10-31";"One Time"
804;"Douglas Richards";"douglas.richards@hotmail.com";"Valley Stream";"NY";1;439.99;417.9905;"2017-06-07";"2017-06-07";"One Time"
805;"Phillis Fowler";"phillis.fowler@aol.com";"Clifton Park";"NY";1;419.98;335.984;"2017-02-14";"2017-02-14";"One Time"
806;"Reyes Merritt";"reyes.merritt@yahoo.com";"Staten Island";"NY";1;4799.96;4037.9647;"2016-07-31";"2016-07-31";"One Time"
807;"Nathalie Knowles";"nathalie.knowles@aol.com";"West Islip";"NY";1;4597.98;4231.122;"2017-10-28";"2017-10-28";"One Time"
808;"Vallie Dixon";"vallie.dixon@yahoo.com";"Rowlett";"TX";1;8599.96;8083.9627;"2016-09-20";"2016-09-20";"One Time"
809;"Elnora Simpson";"elnora.simpson@yahoo.com";"Bellmore";"NY";1;16767.91;15416.1565;"2017-01-28";"2017-01-28";"One Time"
810;"Ivelisse Nixon";"ivelisse.nixon@aol.com";"Houston";"TX";1;13553.93;10951.5614;"2017-09-20";"2017-09-20";"One Time"
811;"Shanti Johnston";"shanti.johnston@gmail.com";"Staten Island";"NY";1;2179.96;1863.966;"2017-04-03";"2017-04-03";"One Time"
812;"Martha Burgess";"martha.burgess@msn.com";"Woodhaven";"NY";1;1319.98;1227.5814;"2017-08-19";"2017-08-19";"One Time"
813;"Neville Mcclain";"neville.mcclain@yahoo.com";"West Hempstead";"NY";1;3779.94;3376.5951;"2016-01-22";"2016-01-22";"One Time"
814;"Ghislaine Compton";"ghislaine.compton@aol.com";"Lindenhurst";"NY";1;1949.94;1754.0464;"2016-12-24";"2016-12-24";"One Time"
815;"Leanna Manning";"leanna.manning@yahoo.com";"Hicksville";"NY";1;11387.94;10620.0449;"2016-05-06";"2016-05-06";"One Time"
816;"Marshall Johnson";"marshall.johnson@yahoo.com";"Vista";"CA";1;1899.98;1669.9825;"2018-03-30";"2018-03-30";"One Time"
817;"Zelda Pratt";"zelda.pratt@gmail.com";"Lancaster";"NY";1;2607.97;2252.915;"2016-10-29";"2016-10-29";"One Time"
818;"Joel Wynn";"joel.wynn@aol.com";"San Diego";"CA";1;2659.96;2419.7634;"2018-02-05";"2018-02-05";"One Time"
819;"Yahaira Robertson";"yahaira.robertson@yahoo.com";"Endicott";"NY";1;5767.95;4784.1587;"2016-11-27";"2016-11-27";"One Time"
820;"Sandy Mills";"sandy.mills@gmail.com";"Schenectady";"NY";1;3399.95;3229.9525;"2018-03-17";"2018-03-17";"One Time"
821;"Cassidy Clark";"cassidy.clark@hotmail.com";"Astoria";"NY";1;726.97;633.6245;"2017-12-22";"2017-12-22";"One Time"
822;"Kristy Watkins";"kristy.watkins@gmail.com";"Howard Beach";"NY";1;1469.99;1396.4905;"2018-03-19";"2018-03-19";"One Time"
823;"Tina Bush";"tina.bush@aol.com";"Maspeth";"NY";1;3701.96;3464.0224;"2016-12-09";"2016-12-09";"One Time"
824;"Veronika Rollins";"veronika.rollins@yahoo.com";"Webster";"NY";1;10679.96;10132.3624;"2017-12-15";"2017-12-15";"One Time"
825;"Kristel Byrd";"kristel.byrd@hotmail.com";"Hicksville";"NY";1;2099.96;1934.9634;"2016-08-17";"2016-08-17";"One Time"
826;"Shay Stephenson";"shay.stephenson@aol.com";"Smithtown";"NY";1;4017.96;3671.7054;"2017-10-05";"2017-10-05";"One Time"
827;"George Pickett";"george.pickett@msn.com";"Sunnyside";"NY";1;469.99;375.992;"2016-10-06";"2016-10-06";"One Time"
828;"Renato Morton";"renato.morton@msn.com";"Mount Vernon";"NY";1;3064.96;2716.765;"2017-08-25";"2017-08-25";"One Time"
829;"Marcy Rodriguez";"marcy.rodriguez@gmail.com";"Lockport";"NY";1;939.98;845.982;"2017-05-03";"2017-05-03";"One Time"
830;"Edmund Gaines";"edmund.gaines@gmail.com";"Copperas Cove";"TX";1;1099.98;989.982;"2017-05-14";"2017-05-14";"One Time"
831;"Lory Berg";"lory.berg@aol.com";"Oswego";"NY";1;4499.98;4169.9817;"2016-10-14";"2016-10-14";"One Time"
832;"Pamala Fowler";"pamala.fowler@gmail.com";"Ballston Spa";"NY";1;3789.96;3146.4645;"2017-02-26";"2017-02-26";"One Time"
833;"Leone Emerson";"leone.emerson@msn.com";"Whitestone";"NY";1;6201.91;5779.8175;"2016-11-26";"2016-11-26";"One Time"
834;"Brain Skinner";"brain.skinner@hotmail.com";"Euless";"TX";1;1939.95;1694.0557;"2016-08-11";"2016-08-11";"One Time"
835;"Roseanne Maynard";"roseanne.maynard@yahoo.com";"Euless";"TX";1;1619.96;1485.4635;"2016-10-29";"2016-10-29";"One Time"
836;"Corinna Adams";"corinna.adams@msn.com";"Rosedale";"NY";1;10179.94;9161.946;"2017-06-22";"2017-06-22";"One Time"
837;"Kellye Campbell";"kellye.campbell@gmail.com";"Baldwinsville";"NY";1;7511.92;6829.531;"2017-07-23";"2017-07-23";"One Time"
838;"Erna Sloan";"erna.sloan@aol.com";"Howard Beach";"NY";1;11198.97;9849.074;"2018-03-04";"2018-03-04";"One Time"
839;"Carolann Russell";"carolann.russell@hotmail.com";"Glen Cove";"NY";1;4854.95;4521.8839;"2018-03-03";"2018-03-03";"One Time"
840;"Gilbert Calhoun";"gilbert.calhoun@msn.com";"East Elmhurst";"NY";1;17857.96;15097.906;"2017-10-30";"2017-10-30";"One Time"
841;"Manie Maxwell";"manie.maxwell@gmail.com";"Ronkonkoma";"NY";1;1932.98;1546.384;"2017-03-09";"2017-03-09";"One Time"
842;"Giselle Robles";"giselle.robles@hotmail.com";"San Angelo";"TX";1;761.98;692.0817;"2017-03-08";"2017-03-08";"One Time"
843;"Tessie Farmer";"tessie.farmer@msn.com";"Plattsburgh";"NY";1;1458.97;1351.7224;"2016-09-08";"2016-09-08";"One Time"
844;"Felica Munoz";"felica.munoz@aol.com";"South Ozone Park";"NY";1;11463.92;10186.6285;"2017-05-01";"2017-05-01";"One Time"
845;"Kathyrn Bush";"kathyrn.bush@gmail.com";"Bronx";"NY";1;2149.96;2011.4626;"2017-02-19";"2017-02-19";"One Time"
846;"Sylvester Chan";"sylvester.chan@hotmail.com";"Rocklin";"CA";1;809.97;728.973;"2017-12-26";"2017-12-26";"One Time"
847;"Lizette Ellison";"lizette.ellison@hotmail.com";"Port Washington";"NY";1;899.98;836.9814;"2017-01-07";"2017-01-07";"One Time"
848;"Ernestina Skinner";"ernestina.skinner@hotmail.com";"Elmhurst";"NY";1;5489.96;4991.9665;"2016-07-20";"2016-07-20";"One Time"
849;"Phyllis Hill";"phyllis.hill@yahoo.com";"Syosset";"NY";1;1248.98;1034.2827;"2016-06-27";"2016-06-27";"One Time"
850;"Stephanie Browning";"stephanie.browning@yahoo.com";"Rowlett";"TX";1;109.99;104.4905;"2017-02-07";"2017-02-07";"One Time"
851;"Arlena Buckner";"arlena.buckner@hotmail.com";"New Hyde Park";"NY";1;1139.96;992.965;"2016-06-01";"2016-06-01";"One Time"
852;"Lezlie Thompson";"lezlie.thompson@yahoo.com";"Freeport";"NY";1;1099.98;989.982;"2016-09-27";"2016-09-27";"One Time"
853;"Brittney Rojas";"brittney.rojas@aol.com";"Kingston";"NY";1;8547.95;7601.1547;"2016-09-26";"2016-09-26";"One Time"
854;"Phylis Adkins";"phylis.adkins@msn.com";"New York";"NY";1;2099.96;1972.9624;"2016-04-18";"2016-04-18";"One Time"
855;"Lean Stark";"lean.stark@msn.com";"Upland";"CA";1;2159.96;2008.7628;"2016-12-27";"2016-12-27";"One Time"
856;"Lara Guy";"lara.guy@aol.com";"Ronkonkoma";"NY";1;4199.98;3659.9825;"2018-02-15";"2018-02-15";"One Time"
857;"Inga Koch";"inga.koch@msn.com";"New Windsor";"NY";1;449.99;418.4907;"2017-05-18";"2017-05-18";"One Time"
858;"Klara Kim";"klara.kim@gmail.com";"Rome";"NY";1;2142.95;1804.8565;"2017-01-22";"2017-01-22";"One Time"
859;"Julianne Shannon";"julianne.shannon@hotmail.com";"Sugar Land";"TX";1;8418.92;7659.3381;"2018-03-15";"2018-03-15";"One Time"
860;"Loni Mullen";"loni.mullen@msn.com";"South Ozone Park";"NY";1;501.98;451.782;"2018-01-24";"2018-01-24";"One Time"
861;"Olympia Figueroa";"olympia.figueroa@hotmail.com";"Hopewell Junction";"NY";1;4599.98;4169.9815;"2016-01-28";"2016-01-28";"One Time"
862;"Mellie Puckett";"mellie.puckett@yahoo.com";"Fresh Meadows";"NY";1;7150.95;5835.858;"2018-01-01";"2018-01-01";"One Time"
863;"Shonta Preston";"shonta.preston@msn.com";"Utica";"NY";1;6318.96;5801.934;"2017-03-23";"2017-03-23";"One Time"
864;"Lore Sykes";"lore.sykes@aol.com";"Buffalo";"NY";1;4089.96;3390.465;"2017-02-19";"2017-02-19";"One Time"
865;"Julia Joyner";"julia.joyner@msn.com";"Astoria";"NY";1;4272.93;3995.6247;"2017-09-30";"2017-09-30";"One Time"
866;"Lynwood Jackson";"lynwood.jackson@aol.com";"Longview";"TX";1;7399.94;6843.9442;"2018-02-08";"2018-02-08";"One Time"
867;"Rosalva Hamilton";"rosalva.hamilton@aol.com";"Campbell";"CA";1;11399.96;10529.963;"2017-06-16";"2017-06-16";"One Time"
868;"Domingo Casey";"domingo.casey@msn.com";"San Jose";"CA";1;1409.99;1311.2907;"2017-05-01";"2017-05-01";"One Time"
869;"Rodrigo Durham";"rodrigo.durham@aol.com";"Richmond Hill";"NY";1;1091.97;1037.3715;"2017-09-30";"2017-09-30";"One Time"
870;"Dwain Carlson";"dwain.carlson@gmail.com";"Smithtown";"NY";1;9159.94;8309.4449;"2017-02-19";"2017-02-19";"One Time"
871;"Erlinda Humphrey";"erlinda.humphrey@hotmail.com";"New Windsor";"NY";1;12742.92;11588.6474;"2017-05-11";"2017-05-11";"One Time"
872;"Silas Tate";"silas.tate@yahoo.com";"Corpus Christi";"TX";1;2739.95;2497.9559;"2016-01-31";"2016-01-31";"One Time"
873;"Patience Clayton";"patience.clayton@hotmail.com";"Niagara Falls";"NY";1;3527.95;3278.054;"2016-01-08";"2016-01-08";"One Time"
874;"Mila Good";"mila.good@yahoo.com";"Plattsburgh";"NY";1;1680.99;1344.792;"2016-09-25";"2016-09-25";"One Time"
875;"Tanesha Sawyer";"tanesha.sawyer@aol.com";"Rosedale";"NY";1;299.99;269.991;"2016-10-09";"2016-10-09";"One Time"
876;"Onita Macdonald";"onita.macdonald@yahoo.com";"Glen Cove";"NY";1;1659.95;1525.1539;"2016-10-07";"2016-10-07";"One Time"
877;"Janine Manning";"janine.manning@gmail.com";"Howard Beach";"NY";1;8529.91;7783.4219;"2017-05-23";"2017-05-23";"One Time"
878;"Melodie Melton";"melodie.melton@yahoo.com";"Smithtown";"NY";1;9649.93;7984.939;"2017-12-16";"2017-12-16";"One Time"
879;"Ethelyn Ray";"ethelyn.ray@yahoo.com";"Garden City";"NY";1;1529.97;1276.975;"2016-06-12";"2016-06-12";"One Time"
880;"Phebe Turner";"phebe.turner@aol.com";"Sunnyside";"NY";1;12605.94;11120.3254;"2017-06-17";"2017-06-17";"One Time"
881;"Chloe Patel";"chloe.patel@yahoo.com";"Santa Monica";"CA";1;1469.99;1367.0907;"2017-05-29";"2017-05-29";"One Time"
882;"Hilda Harvey";"hilda.harvey@gmail.com";"Ballston Spa";"NY";1;6697.98;6229.1214;"2016-09-17";"2016-09-17";"One Time"
883;"Gilberte Duke";"gilberte.duke@gmail.com";"El Paso";"TX";1;16239.93;13107.441;"2017-04-21";"2017-04-21";"One Time"
884;"Willian Hardin";"willian.hardin@msn.com";"Oswego";"NY";1;939.98;845.982;"2017-02-02";"2017-02-02";"One Time"
885;"Janna Hayden";"janna.hayden@msn.com";"Longview";"TX";1;5049.93;4624.9377;"2016-07-04";"2016-07-04";"One Time"
886;"Letisha May";"letisha.may@yahoo.com";"North Tonawanda";"NY";1;10870.94;9927.2049;"2017-10-28";"2017-10-28";"One Time"
887;"Graig Cannon";"graig.cannon@gmail.com";"Syosset";"NY";1;5151.94;4369.3445;"2017-05-26";"2017-05-26";"One Time"
888;"Coleen Navarro";"coleen.navarro@aol.com";"Webster";"NY";1;12909.93;10728.4385;"2017-10-01";"2017-10-01";"One Time"
889;"Lucilla Williams";"lucilla.williams@hotmail.com";"San Carlos";"CA";1;1039.97;949.1727;"2017-10-01";"2017-10-01";"One Time"
890;"Rosanne George";"rosanne.george@yahoo.com";"Ossining";"NY";1;4117.97;3750.8732;"2017-04-12";"2017-04-12";"One Time"
891;"Ashlie Parrish";"ashlie.parrish@hotmail.com";"Monsey";"NY";1;819.98;655.984;"2016-08-15";"2016-08-15";"One Time"
892;"Alissa Craft";"alissa.craft@hotmail.com";"Ossining";"NY";1;2899.99;2754.9905;"2016-11-12";"2016-11-12";"One Time"
893;"Letty Cobb";"letty.cobb@msn.com";"Depew";"NY";1;10593.94;8820.1505;"2017-11-30";"2017-11-30";"One Time"
894;"Nathaniel Richard";"nathaniel.richard@gmail.com";"New Windsor";"NY";1;4877.97;4495.2725;"2016-11-21";"2016-11-21";"One Time"
895;"Elaina Key";"elaina.key@msn.com";"Plainview";"NY";1;7571.94;6929.1049;"2017-07-30";"2017-07-30";"One Time"
896;"Stefani Gamble";"stefani.gamble@aol.com";"New City";"NY";1;7409.96;6715.434;"2016-12-12";"2016-12-12";"One Time"
897;"Bettyann Acosta";"bettyann.acosta@gmail.com";"Lancaster";"NY";1;679.98;611.982;"2017-02-20";"2017-02-20";"One Time"
898;"Crysta Velez";"crysta.velez@yahoo.com";"Houston";"TX";1;3948.99;3567.561;"2017-08-16";"2017-08-16";"One Time"
899;"Carisa Carpenter";"carisa.carpenter@hotmail.com";"Victoria";"TX";1;3599.98;3239.982;"2016-10-06";"2016-10-06";"One Time"
900;"Jule Davenport";"jule.davenport@aol.com";"San Carlos";"CA";1;4649.95;4298.4537;"2017-10-04";"2017-10-04";"One Time"
901;"Lonna Franks";"lonna.franks@yahoo.com";"Ontario";"CA";1;749.99;712.4905;"2017-01-08";"2017-01-08";"One Time"
902;"Elease Dejesus";"elease.dejesus@gmail.com";"Oswego";"NY";1;1343.96;1217.264;"2017-04-28";"2017-04-28";"One Time"
903;"Maira Long";"maira.long@msn.com";"Hicksville";"NY";1;6093.91;5588.5185;"2017-11-10";"2017-11-10";"One Time"
904;"Jana Thomas";"jana.thomas@yahoo.com";"San Jose";"CA";1;15839.93;14397.1379;"2018-01-09";"2018-01-09";"One Time"
905;"Hae Ramirez";"hae.ramirez@hotmail.com";"Baldwinsville";"NY";1;12999.98;12089.9814;"2018-01-10";"2018-01-10";"One Time"
906;"Erik Leblanc";"erik.leblanc@aol.com";"Sugar Land";"TX";1;4999.98;4749.981;"2018-02-14";"2018-02-14";"One Time"
907;"Daina Sampson";"daina.sampson@msn.com";"Longview";"TX";1;3701.96;3495.6624;"2016-08-02";"2016-08-02";"One Time"
908;"Delmar Wise";"delmar.wise@yahoo.com";"Lockport";"NY";1;16699.94;15439.9468;"2017-01-26";"2017-01-26";"One Time"
909;"Alita Salinas";"alita.salinas@hotmail.com";"Uniondale";"NY";1;2269.96;2099.9637;"2017-06-07";"2017-06-07";"One Time"
910;"Elenore William";"elenore.william@msn.com";"Mcallen";"TX";1;5351.95;4334.0585;"2017-02-25";"2017-02-25";"One Time"
911;"Nikita Roy";"nikita.roy@aol.com";"Pittsford";"NY";1;1969.97;1611.0747;"2017-08-18";"2017-08-18";"One Time"
912;"Inocencia Key";"inocencia.key@hotmail.com";"Massapequa Park";"NY";1;5499.99;4949.991;"2017-09-04";"2017-09-04";"One Time"
913;"Liliana Kerr";"liliana.kerr@yahoo.com";"Desoto";"TX";1;1997.98;1841.6217;"2016-11-12";"2016-11-12";"One Time"
914;"Hortencia O'neil";"hortencia.o'neil@hotmail.com";"Rockville Centre";"NY";1;2069.95;1793.7574;"2018-02-13";"2018-02-13";"One Time"
915;"Beryl Bennett";"beryl.bennett@aol.com";"Sacramento";"CA";1;1369.97;1301.4715;"2017-07-11";"2017-07-11";"One Time"
916;"Alishia Elliott";"alishia.elliott@aol.com";"Mount Vernon";"NY";1;8703.94;7951.1468;"2018-01-13";"2018-01-13";"One Time"
917;"Vernia Madden";"vernia.madden@aol.com";"Troy";"NY";1;5799.98;5219.982;"2016-09-03";"2016-09-03";"One Time"
918;"Kristel Bullock";"kristel.bullock@yahoo.com";"Smithtown";"NY";1;599.99;557.9907;"2016-04-17";"2016-04-17";"One Time"
919;"Ruthanne Hoover";"ruthanne.hoover@aol.com";"Torrance";"CA";1;6499.93;5989.9367;"2016-04-27";"2016-04-27";"One Time"
920;"James Robles";"james.robles@aol.com";"North Tonawanda";"NY";1;9985.93;9314.8357;"2018-02-15";"2018-02-15";"One Time"
921;"Evelin Vargas";"evelin.vargas@msn.com";"Webster";"NY";1;1409.95;1328.6529;"2016-10-06";"2016-10-06";"One Time"
922;"Elvia Cardenas";"elvia.cardenas@hotmail.com";"Massapequa";"NY";1;7850.94;6978.7151;"2017-01-25";"2017-01-25";"One Time"
923;"Randee Pitts";"randee.pitts@msn.com";"Canyon Country";"CA";1;6097.99;5671.1307;"2016-01-14";"2016-01-14";"One Time"
924;"Lea Irwin";"lea.irwin@gmail.com";"New Windsor";"NY";1;809.97;683.0747;"2016-07-19";"2016-07-19";"One Time"
925;"Bryce Monroe";"bryce.monroe@aol.com";"Kingston";"NY";1;499.99;474.9905;"2016-03-12";"2016-03-12";"One Time"
926;"Katina Mcintosh";"katina.mcintosh@yahoo.com";"Bakersfield";"CA";1;1028.99;926.091;"2016-03-29";"2016-03-29";"One Time"
927;"Guillermo Hart";"guillermo.hart@hotmail.com";"New York";"NY";1;1756.0;1516.34;"2016-10-19";"2016-10-19";"One Time"
928;"Joann Barber";"joann.barber@gmail.com";"Santa Monica";"CA";1;1499.98;1264.9827;"2016-05-30";"2016-05-30";"One Time"
929;"Thurman Ellis";"thurman.ellis@gmail.com";"Pleasanton";"CA";1;5670.95;4689.4559;"2016-02-27";"2016-02-27";"One Time"
930;"Delana Wagner";"delana.wagner@aol.com";"Clifton Park";"NY";1;1621.95;1464.2552;"2017-09-04";"2017-09-04";"One Time"
931;"Porter Bass";"porter.bass@hotmail.com";"San Angelo";"TX";1;4783.93;4305.9576;"2017-12-25";"2017-12-25";"One Time"
932;"Yvonne Bean";"yvonne.bean@yahoo.com";"Wappingers Falls";"NY";1;2088.98;1973.7314;"2016-10-13";"2016-10-13";"One Time"
933;"Lurline Rivers";"lurline.rivers@msn.com";"Howard Beach";"NY";1;1888.97;1708.3719;"2016-06-10";"2016-06-10";"One Time"
934;"Ocie Slater";"ocie.slater@msn.com";"Hamburg";"NY";1;8499.96;7999.963;"2017-10-01";"2017-10-01";"One Time"
935;"Genevie Miles";"genevie.miles@aol.com";"Monroe";"NY";1;2183.95;1850.0567;"2017-11-27";"2017-11-27";"One Time"
936;"Sherilyn Wilcox";"sherilyn.wilcox@gmail.com";"Ossining";"NY";1;2782.97;2411.4715;"2017-09-15";"2017-09-15";"One Time"
937;"Aida Koch";"aida.koch@gmail.com";"West Hempstead";"NY";1;4659.96;3865.7654;"2018-01-29";"2018-01-29";"One Time"
938;"Emory O'connor";"emory.o'connor@gmail.com";"Rochester";"NY";1;2269.96;2135.0624;"2018-03-07";"2018-03-07";"One Time"
939;"Maximina Hutchinson";"maximina.hutchinson@hotmail.com";"Corpus Christi";"TX";1;2513.94;2230.5485;"2017-02-26";"2017-02-26";"One Time"
940;"Marina Hinton";"marina.hinton@yahoo.com";"Encino";"CA";1;2103.96;1885.8839;"2017-04-13";"2017-04-13";"One Time"
941;"Danyell Dickerson";"danyell.dickerson@msn.com";"Central Islip";"NY";1;3310.95;3018.2852;"2016-07-18";"2016-07-18";"One Time"
942;"Davis Long";"davis.long@msn.com";"Lancaster";"NY";1;1599.97;1499.9719;"2016-11-19";"2016-11-19";"One Time"
943;"Lynn Mcmahon";"lynn.mcmahon@msn.com";"Scarsdale";"NY";1;809.97;683.0747;"2016-05-07";"2016-05-07";"One Time"
944;"Tonja Henderson";"tonja.henderson@aol.com";"Scarsdale";"NY";1;2148.98;1964.081;"2016-09-08";"2016-09-08";"One Time"
945;"Krissy Ochoa";"krissy.ochoa@msn.com";"Port Washington";"NY";1;5159.92;4814.6255;"2017-09-14";"2017-09-14";"One Time"
946;"Angella Bridges";"angella.bridges@yahoo.com";"Pittsford";"NY";1;4405.95;4062.3334;"2017-03-09";"2017-03-09";"One Time"
947;"Angele Castro";"angele.castro@yahoo.com";"Palos Verdes Peninsula";"CA";1;1139.97;1082.9715;"2017-12-11";"2017-12-11";"One Time"
948;"Siobhan Lang";"siobhan.lang@gmail.com";"Levittown";"NY";1;7229.96;6793.9655;"2017-04-13";"2017-04-13";"One Time"
949;"Venessa Frost";"venessa.frost@msn.com";"Scarsdale";"NY";1;1359.96;1279.0627;"2017-01-16";"2017-01-16";"One Time"
950;"Verna Solis";"verna.solis@yahoo.com";"Rochester";"NY";1;4179.96;3799.1634;"2017-11-24";"2017-11-24";"One Time"
951;"Steve Bender";"steve.bender@gmail.com";"Scarsdale";"NY";1;3809.95;3292.427;"2016-04-13";"2016-04-13";"One Time"
952;"Aileen Marquez";"aileen.marquez@msn.com";"Torrance";"CA";1;4920.96;4644.913;"2016-12-08";"2016-12-08";"One Time"
953;"Kattie Stevenson";"kattie.stevenson@aol.com";"Helotes";"TX";1;2950.93;2681.1565;"2017-03-06";"2017-03-06";"One Time"
954;"Hassan Nash";"hassan.nash@yahoo.com";"Hicksville";"NY";1;3599.98;3269.9827;"2016-08-18";"2016-08-18";"One Time"
955;"Delfina Gilliam";"delfina.gilliam@hotmail.com";"West Babylon";"NY";1;4499.98;4274.981;"2018-01-07";"2018-01-07";"One Time"
956;"Venus Hewitt";"venus.hewitt@msn.com";"Farmingdale";"NY";1;1218.98;1060.553;"2016-05-28";"2016-05-28";"One Time"
957;"Stephen Vega";"stephen.vega@msn.com";"Anaheim";"CA";1;983.97;912.273;"2017-06-05";"2017-06-05";"One Time"
958;"Ciera Koch";"ciera.koch@gmail.com";"Euless";"TX";1;6452.92;5557.3307;"2017-02-06";"2017-02-06";"One Time"
959;"Christel Barber";"christel.barber@hotmail.com";"Sacramento";"CA";1;9529.95;8816.9544;"2016-11-16";"2016-11-16";"One Time"
960;"Arline Lawson";"arline.lawson@gmail.com";"Hempstead";"NY";1;8929.96;7995.8047;"2017-10-14";"2017-10-14";"One Time"
961;"Iva Wilcox";"iva.wilcox@aol.com";"Kingston";"NY";1;5890.95;5338.9555;"2016-07-31";"2016-07-31";"One Time"
962;"Maple Griffin";"maple.griffin@gmail.com";"Copperas Cove";"TX";1;1967.97;1856.6117;"2017-02-19";"2017-02-19";"One Time"
963;"Anisha Lang";"anisha.lang@aol.com";"Rome";"NY";1;6968.94;6416.5944;"2016-07-29";"2016-07-29";"One Time"
964;"Brent Calderon";"brent.calderon@aol.com";"Corpus Christi";"TX";1;539.98;502.1814;"2016-09-27";"2016-09-27";"One Time"
965;"Margit Osborn";"margit.osborn@yahoo.com";"Plainview";"NY";1;5739.92;4781.931;"2016-02-03";"2016-02-03";"One Time"
966;"Novella Patel";"novella.patel@gmail.com";"Glen Cove";"NY";1;5471.94;5107.8638;"2017-05-30";"2017-05-30";"One Time"
967;"Laurette Hebert";"laurette.hebert@msn.com";"Canandaigua";"NY";1;2452.95;2309.3035;"2017-12-08";"2017-12-08";"One Time"
968;"Jonna Brown";"jonna.brown@aol.com";"Mahopac";"NY";1;1499.99;1394.9907;"2017-03-12";"2017-03-12";"One Time"
